entity_id:ID(Entity-ID),:LABEL,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_4eeeed8bed9f94ba,Entity,ent_4eeeed8bed9f94ba,ent_4eeeed8bed9f94ba,班前会,班前会,班前会,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[342],342,"[""eocc_fd308099093824ba""]",eocc_fd308099093824ba
ent_4f0f26cd04ce25cb,Entity,ent_4f0f26cd04ce25cb,ent_4f0f26cd04ce25cb,装配技术缺陷,装配技术缺陷,装配技术缺陷,原因/影响因素,原因/影响因素,"[""原因/影响因素""]",原因/影响因素,,{},[353],353,"[""eocc_69523cb02b95f515""]",eocc_69523cb02b95f515
ent_4f573792087ceb08,Entity,ent_4f573792087ceb08,ent_4f573792087ceb08,并联增压,并联增压,并联增压,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[357],357,"[""eocc_b3b53aa0ad0fd962""]",eocc_b3b53aa0ad0fd962
ent_4f6950338041b551,Entity,ent_4f6950338041b551,ent_4f6950338041b551,湿度,湿度,湿度,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[338],338,"[""eocc_4334358fdc1c74df""]",eocc_4334358fdc1c74df
ent_4f8ab9236fc875f8,Entity,ent_4f8ab9236fc875f8,ent_4f8ab9236fc875f8,三级质量检验制度,三级质量检验制度,三级质量检验制度,文件,文件,"[""文件""]",文件,,{},[338],338,"[""eocc_6e039546c7275fc1""]",eocc_6e039546c7275fc1
ent_500b7c4b28766f7b,Entity,ent_500b7c4b28766f7b,ent_500b7c4b28766f7b,船方代表,船方代表,船方代表,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[343],343,"[""eocc_a17b3246ecb8dfb8""]",eocc_a17b3246ecb8dfb8
ent_50199a53d1fde79c,Entity,ent_50199a53d1fde79c,ent_50199a53d1fde79c,维修档案,维修档案,维修档案,文件,文件,"[""文件""]",文件,,{},[341],341,"[""eocc_5351c195d2c70197""]",eocc_5351c195d2c70197
ent_50201b709e2ba925,Entity,ent_50201b709e2ba925,ent_50201b709e2ba925,气缸套镗磨,气缸套镗磨,气缸套镗磨,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[340],340,"[""eocc_88d560e9d50fe403""]",eocc_88d560e9d50fe403
ent_5118f908d2a11dfd,Entity,ent_5118f908d2a11dfd,ent_5118f908d2a11dfd,装配工序检验记录,装配工序检验记录,装配工序检验记录,文件,文件,"[""文件""]",文件,,{},[344],344,"[""eocc_977525cd245abc18""]",eocc_977525cd245abc18
ent_514202f5f97c2c6b,Entity,ent_514202f5f97c2c6b,ent_514202f5f97c2c6b,空气冷却器,空气冷却器,空气冷却器,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[356],356,"[""eocc_df03fcad9b33cf5e""]",eocc_df03fcad9b33cf5e
ent_516c1fd762ef5fef,Entity,ent_516c1fd762ef5fef,ent_516c1fd762ef5fef,暴力拆解,暴力拆解,暴力拆解,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[339],339,"[""eocc_3d46ca21e00ddb0f""]",eocc_3d46ca21e00ddb0f
ent_516f57b0abd01ff7,Entity,ent_516f57b0abd01ff7,ent_516f57b0abd01ff7,液压拉伸器,液压拉伸器,液压拉伸器,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[341],341,"[""eocc_403e1afae88df68c""]",eocc_403e1afae88df68c
ent_51c089cb73e4ff9b,Entity,ent_51c089cb73e4ff9b,ent_51c089cb73e4ff9b,质保范围,质保范围,质保范围,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[349],349,"[""eocc_27a7c424da67e395""]",eocc_27a7c424da67e395
ent_51c9febd480aed0d,Entity,ent_51c9febd480aed0d,ent_51c9febd480aed0d,全面检测,全面检测,全面检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[340],340,"[""eocc_62bbe8de401a7878""]",eocc_62bbe8de401a7878
ent_5200cbc8fa0aa55f,Entity,ent_5200cbc8fa0aa55f,ent_5200cbc8fa0aa55f,维修方案制定,维修方案制定,维修方案制定,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[329],329,"[""eocc_af466e1b06151d91""]",eocc_af466e1b06151d91
ent_529e467c133bb24e,Entity,ent_529e467c133bb24e,ent_529e467c133bb24e,原厂标准,原厂标准,原厂标准,文件,文件,"[""文件""]",文件,,{},[340],340,"[""eocc_b33389ee762168bd""]",eocc_b33389ee762168bd
ent_52a76d9bb8fc74c1,Entity,ent_52a76d9bb8fc74c1,ent_52a76d9bb8fc74c1,验收技术要求,验收技术要求,验收技术要求,文件,文件,"[""文件""]",文件,,{},[343],343,"[""eocc_6da5757f68e6bc15""]",eocc_6da5757f68e6bc15
ent_52fd74c47b9f7208,Entity,ent_52fd74c47b9f7208,ent_52fd74c47b9f7208,机座焊补,机座焊补,机座焊补,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[337],337,"[""eocc_d1867f7e7c1f268c""]",eocc_d1867f7e7c1f268c
ent_541e06365b00b6d5,Entity,ent_541e06365b00b6d5,ent_541e06365b00b6d5,专用清洗剂,专用清洗剂,专用清洗剂,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[332],332,"[""eocc_c2fe5653858f7d50""]",eocc_c2fe5653858f7d50
ent_5423eda3d7552eee,Entity,ent_5423eda3d7552eee,ent_5423eda3d7552eee,气缸,气缸,气缸,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[347, 358]",347|358,"[""eocc_c23628cbf30c095f"", ""eocc_c453b9489b0881aa""]",eocc_c23628cbf30c095f|eocc_c453b9489b0881aa
ent_5423f835741c4926,Entity,ent_5423f835741c4926,ent_5423f835741c4926,作业许可,作业许可,作业许可,文件,文件,"[""文件""]",文件,,{},[338],338,"[""eocc_ac6fa2a6e042a18d""]",eocc_ac6fa2a6e042a18d
ent_546265d221764b0e,Entity,ent_546265d221764b0e,ent_546265d221764b0e,辅助风机底部裂纹,辅助风机底部裂纹,辅助风机底部裂纹,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[352],352,"[""eocc_0bd420f50f243f78""]",eocc_0bd420f50f243f78
ent_55054350edb6a537,Entity,ent_55054350edb6a537,ent_55054350edb6a537,标准化装配作业,标准化装配作业,标准化装配作业,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[341],341,"[""eocc_caae97335bb75a40""]",eocc_caae97335bb75a40
ent_55777ec8a04c3527,Entity,ent_55777ec8a04c3527,ent_55777ec8a04c3527,顺序,顺序,顺序,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[332],332,"[""eocc_86f3db002e957cbc""]",eocc_86f3db002e957cbc
ent_559054e12fd90fab,Entity,ent_559054e12fd90fab,ent_559054e12fd90fab,高压油管,高压油管,高压油管,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[352],352,"[""eocc_d765dd4fae1f2fa0""]",eocc_d765dd4fae1f2fa0
ent_55b73840218a0c1c,Entity,ent_55b73840218a0c1c,ent_55b73840218a0c1c,高压油管暴振,高压油管暴振,高压油管暴振,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[352],352,"[""eocc_d025617fc853c3e3""]",eocc_d025617fc853c3e3
ent_55f89c899dfcb7c3,Entity,ent_55f89c899dfcb7c3,ent_55f89c899dfcb7c3,曲柄销直径检测,曲柄销直径检测,曲柄销直径检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[333],333,"[""eocc_6a8cae879f34918a""]",eocc_6a8cae879f34918a
ent_5630285477fb5dbc,Entity,ent_5630285477fb5dbc,ent_5630285477fb5dbc,高压油泵,高压油泵,高压油泵,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[346],346,"[""eocc_c420b84e7afa8ebc""]",eocc_c420b84e7afa8ebc
ent_5695fe76c1ae9237,Entity,ent_5695fe76c1ae9237,ent_5695fe76c1ae9237,生产厂家,生产厂家,生产厂家,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[338],338,"[""eocc_e4a7ce8815d9489f""]",eocc_e4a7ce8815d9489f
ent_56dd68df152a1ffb,Entity,ent_56dd68df152a1ffb,ent_56dd68df152a1ffb,研磨工艺,研磨工艺,研磨工艺,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[336],336,"[""eocc_b915b8e2cc42b094""]",eocc_b915b8e2cc42b094
ent_5706333c768c4ae5,Entity,ent_5706333c768c4ae5,ent_5706333c768c4ae5,启动空气系统的压力,启动空气系统的压力,启动空气系统的压力,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[351],351,"[""eocc_8c6914c5e15633e8""]",eocc_8c6914c5e15633e8
ent_57675037defb8e6e,Entity,ent_57675037defb8e6e,ent_57675037defb8e6e,现场安全条件确认,现场安全条件确认,现场安全条件确认,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[338],338,"[""eocc_3eb7d9d263e09945""]",eocc_3eb7d9d263e09945
ent_5781a716360e2701,Entity,ent_5781a716360e2701,ent_5781a716360e2701,标准化作业工艺,标准化作业工艺,标准化作业工艺,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[338],338,"[""eocc_20842d5fbcf8dbf4""]",eocc_20842d5fbcf8dbf4
ent_578c515da0a1bce4,Entity,ent_578c515da0a1bce4,ent_578c515da0a1bce4,动作不规则,动作不规则,动作不规则,原因/影响因素,原因/影响因素,"[""原因/影响因素""]",原因/影响因素,,{},[352],352,"[""eocc_cc21a674d202ca43""]",eocc_cc21a674d202ca43
ent_579aff43dc66c44e,Entity,ent_579aff43dc66c44e,ent_579aff43dc66c44e,现场安全管理要求,现场安全管理要求,现场安全管理要求,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[336],336,"[""eocc_4395d6a75b7a74d0""]",eocc_4395d6a75b7a74d0
ent_57e33900ff6bae3f,Entity,ent_57e33900ff6bae3f,ent_57e33900ff6bae3f,全流程工序检验记录、尺寸测量记录,全流程工序检验记录尺寸测量记录,全流程工序检验记录、尺寸测量记录,文件,文件,"[""文件""]",文件,,{},[348],348,"[""eocc_798386e670b056a9""]",eocc_798386e670b056a9
ent_58a9448be6179b15,Entity,ent_58a9448be6179b15,ent_58a9448be6179b15,气缸套镗磨,气缸套镗磨,气缸套镗磨,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[335],335,"[""eocc_73eee9f47289d2e2""]",eocc_73eee9f47289d2e2
ent_58def1374fdd8185,Entity,ent_58def1374fdd8185,ent_58def1374fdd8185,部件损伤,部件损伤,部件损伤,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},"[340, 344]",340|344,"[""eocc_18b7e27d18ce5c35"", ""eocc_65ed1beb1896968d""]",eocc_18b7e27d18ce5c35|eocc_65ed1beb1896968d
ent_5994b70c96ec5a37,Entity,ent_5994b70c96ec5a37,ent_5994b70c96ec5a37,气缸盖火力面,气缸盖火力面,气缸盖火力面,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[331],331,"[""eocc_7184fe224f86c132""]",eocc_7184fe224f86c132
ent_59ccadeeb8ad4cac,Entity,ent_59ccadeeb8ad4cac,ent_59ccadeeb8ad4cac,气门间隙,气门间隙,气门间隙,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},"[331, 341, 345]",331|341|345,"[""eocc_0987a47d9147b475"", ""eocc_99436c6b6fe7a1bd"", ""eocc_f56ad3b3b63054d2""]",eocc_0987a47d9147b475|eocc_99436c6b6fe7a1bd|eocc_f56ad3b3b63054d2
ent_5a1dc854dff62e7e,Entity,ent_5a1dc854dff62e7e,ent_5a1dc854dff62e7e,运行参数复盘与性能检测,运行参数复盘与性能检测,运行参数复盘与性能检测,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[331],331,"[""eocc_a485f9bdbb823445""]",eocc_a485f9bdbb823445
ent_5a6067c4dee2038f,Entity,ent_5a6067c4dee2038f,ent_5a6067c4dee2038f,排气阀工作异常,排气阀工作异常,排气阀工作异常,原因/影响因素,原因/影响因素,"[""原因/影响因素""]",原因/影响因素,,{},[352],352,"[""eocc_64922c5e54adf859""]",eocc_64922c5e54adf859
ent_5a992b51cfd42037,Entity,ent_5a992b51cfd42037,ent_5a992b51cfd42037,专用托盘,专用托盘,专用托盘,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[332],332,"[""eocc_50c70209e3bfa330""]",eocc_50c70209e3bfa330
ent_5ab114dbc14da29d,Entity,ent_5ab114dbc14da29d,ent_5ab114dbc14da29d,现场见证检验,现场见证检验,现场见证检验,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[342],342,"[""eocc_ee5217624c820649""]",eocc_ee5217624c820649
ent_5b1d401a225003ad,Entity,ent_5b1d401a225003ad,ent_5b1d401a225003ad,实验室,实验室,实验室,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[330],330,"[""eocc_9b52e04fe549d003""]",eocc_9b52e04fe549d003
ent_5b584f3740a60eea,Entity,ent_5b584f3740a60eea,ent_5b584f3740a60eea,工作质量,工作质量,工作质量,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[355],355,"[""eocc_b181213e3e9637be""]",eocc_b181213e3e9637be
ent_5b98738f27a293f8,Entity,ent_5b98738f27a293f8,ent_5b98738f27a293f8,反馈表,反馈表,反馈表,文件,文件,"[""文件""]",文件,,{},[350],350,"[""eocc_c5ec5a6f5e47cdba""]",eocc_c5ec5a6f5e47cdba
ent_5b9f89d0ad7b0708,Entity,ent_5b9f89d0ad7b0708,ent_5b9f89d0ad7b0708,污染,污染,污染,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[339],339,"[""eocc_6dbc619e0ec79f20""]",eocc_6dbc619e0ec79f20
ent_5ba56ea394ff1998,Entity,ent_5ba56ea394ff1998,ent_5ba56ea394ff1998,油道通畅性,油道通畅性,油道通畅性,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[331],331,"[""eocc_51830eb6bc3b5105""]",eocc_51830eb6bc3b5105
ent_5bc9c1bcf2fd9ffd,Entity,ent_5bc9c1bcf2fd9ffd,ent_5bc9c1bcf2fd9ffd,维修方案,维修方案,维修方案,文件,文件,"[""文件""]",文件,,{},"[337, 338, 339, 340, 341, 342, 343, 346, 348]",337|338|339|340|341|342|343|346|348,"[""eocc_227046df6190e1fd"", ""eocc_4b29ac4bec27ea93"", ""eocc_5e742cf884f4862b"", ""eocc_67f3ecf688de2474"", ""eocc_bcc36a077d556eb2"", ""eocc_cafc9f6f5bda7594"", ""eocc_e11701539ea2bbab"", ""eocc_ed23932362131c4c"", ""eocc_fe1fdc6bee6e3bbd""]",eocc_227046df6190e1fd|eocc_4b29ac4bec27ea93|eocc_5e742cf884f4862b|eocc_67f3ecf688de2474|eocc_bcc36a077d556eb2|eocc_cafc9f6f5bda7594|eocc_e11701539ea2bbab|eocc_ed23932362131c4c|eocc_fe1fdc6bee6e3bbd
ent_5bd8741ff1085f87,Entity,ent_5bd8741ff1085f87,ent_5bd8741ff1085f87,油液光谱分析,油液光谱分析,油液光谱分析,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[330],330,"[""eocc_372595b043ebd669""]",eocc_372595b043ebd669
ent_5be9e56b9b8ee8c9,Entity,ent_5be9e56b9b8ee8c9,ent_5be9e56b9b8ee8c9,相关参数,相关参数,相关参数,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[354],354,"[""eocc_9244d53c0dc593c7""]",eocc_9244d53c0dc593c7
ent_5c2a4bbb37012dad,Entity,ent_5c2a4bbb37012dad,ent_5c2a4bbb37012dad,轮机管理人员,轮机管理人员,轮机管理人员,责任主体,责任主体,"[""责任主体""]",责任主体,,{},[355],355,"[""eocc_b3241d172b06b9bd""]",eocc_b3241d172b06b9bd
ent_5c58fa15a2acab69,Entity,ent_5c58fa15a2acab69,ent_5c58fa15a2acab69,主机的振动情况,主机的振动情况,主机的振动情况,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[354],354,"[""eocc_e9d8976437596ec7""]",eocc_e9d8976437596ec7
ent_5c8fdfc7dff6ba20,Entity,ent_5c8fdfc7dff6ba20,ent_5c8fdfc7dff6ba20,勘验报告,勘验报告,勘验报告,文件,文件,"[""文件""]",文件,,{},[339],339,"[""eocc_81854cc7e29d18e5""]",eocc_81854cc7e29d18e5
ent_5ccd44eaeca68dc9,Entity,ent_5ccd44eaeca68dc9,ent_5ccd44eaeca68dc9,清洁度,清洁度,清洁度,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[338],338,"[""eocc_a7e956e47bd47c44""]",eocc_a7e956e47bd47c44
ent_5cd62179170156bd,Entity,ent_5cd62179170156bd,ent_5cd62179170156bd,裂纹,裂纹,裂纹,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},"[330, 331, 333, 353]",330|331|333|353,"[""eocc_237af9712dce299c"", ""eocc_cd8a13f2b2e92707"", ""eocc_d0c88b414fcf481a"", ""eocc_f92b5e767d741d09""]",eocc_237af9712dce299c|eocc_cd8a13f2b2e92707|eocc_d0c88b414fcf481a|eocc_f92b5e767d741d09
ent_5d1ada4c4a5f70a3,Entity,ent_5d1ada4c4a5f70a3,ent_5d1ada4c4a5f70a3,冷却水质不佳,冷却水质不佳,冷却水质不佳,原因/影响因素,原因/影响因素,"[""原因/影响因素""]",原因/影响因素,,{},[353],353,"[""eocc_9dcb242924697d93""]",eocc_9dcb242924697d93
ent_5da320416dc0655c,Entity,ent_5da320416dc0655c,ent_5da320416dc0655c,气缸进气压力,气缸进气压力,气缸进气压力,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[357],357,"[""eocc_1af83d103cd879d9""]",eocc_1af83d103cd879d9
ent_5ddf5844bd40dd28,Entity,ent_5ddf5844bd40dd28,ent_5ddf5844bd40dd28,资料交付,资料交付,资料交付,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[348],348,"[""eocc_9337f81d9ff6ae98""]",eocc_9337f81d9ff6ae98
ent_5e1ea435153bd1df,Entity,ent_5e1ea435153bd1df,ent_5e1ea435153bd1df,气缸体修复,气缸体修复,气缸体修复,维修工艺/措施,维修工艺/措施,"[""维修工艺/措施""]",维修工艺/措施,,{},[337],337,"[""eocc_315ceb62d18e2652""]",eocc_315ceb62d18e2652
ent_5e9c8c79230fd8fa,Entity,ent_5e9c8c79230fd8fa,ent_5e9c8c79230fd8fa,焊接记录,焊接记录,焊接记录,文件,文件,"[""文件""]",文件,,{},"[340, 342, 344, 346]",340|342|344|346,"[""eocc_03dad5dece14e397"", ""eocc_3817a0a53c198fc7"", ""eocc_663e888490d35431"", ""eocc_ffe14100459ae23b""]",eocc_03dad5dece14e397|eocc_3817a0a53c198fc7|eocc_663e888490d35431|eocc_ffe14100459ae23b
ent_5eb2c97421d0847d,Entity,ent_5eb2c97421d0847d,ent_5eb2c97421d0847d,清洁防护材料,清洁防护材料,清洁防护材料,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[332],332,"[""eocc_3852263ee35f1155""]",eocc_3852263ee35f1155
ent_5f14ced291084191,Entity,ent_5f14ced291084191,ent_5f14ced291084191,互检,互检,互检,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[342],342,"[""eocc_92047051286e74c1""]",eocc_92047051286e74c1
ent_5f73a6ec680615e1,Entity,ent_5f73a6ec680615e1,ent_5f73a6ec680615e1,空载试车试验,空载试车试验,空载试车试验,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[347],347,"[""eocc_49400f1b3186f782""]",eocc_49400f1b3186f782
ent_5f79f1db0328d1b8,Entity,ent_5f79f1db0328d1b8,ent_5f79f1db0328d1b8,油污,油污,油污,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},"[339, 344]",339|344,"[""eocc_44cebbd01cc18561"", ""eocc_bc9d496b3751c943""]",eocc_44cebbd01cc18561|eocc_bc9d496b3751c943
ent_5fb500c771ee0a17,Entity,ent_5fb500c771ee0a17,ent_5fb500c771ee0a17,班后会,班后会,班后会,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[342],342,"[""eocc_0dc45aa61da3f4b7""]",eocc_0dc45aa61da3f4b7
ent_5ff9192e802d9110,Entity,ent_5ff9192e802d9110,ent_5ff9192e802d9110,喷油器雾化试验,喷油器雾化试验,喷油器雾化试验,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},"[331, 340]",331|340,"[""eocc_0bcb12d4a5d334ef"", ""eocc_7a46ac9074ec90bf""]",eocc_0bcb12d4a5d334ef|eocc_7a46ac9074ec90bf
ent_60056847a0e03ae7,Entity,ent_60056847a0e03ae7,ent_60056847a0e03ae7,清洁柴油机外部,清洁柴油机外部,清洁柴油机外部,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[330],330,"[""eocc_fcd5974db914e3b1""]",eocc_fcd5974db914e3b1
ent_6063a8c8cbd084df,Entity,ent_6063a8c8cbd084df,ent_6063a8c8cbd084df,配对要求,配对要求,配对要求,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[339],339,"[""eocc_ec036093f786e7aa""]",eocc_ec036093f786e7aa
ent_607c3c717ba5c11f,Entity,ent_607c3c717ba5c11f,ent_607c3c717ba5c11f,密闭空间,密闭空间,密闭空间,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},[336],336,"[""eocc_f8b3a43d797c4d44""]",eocc_f8b3a43d797c4d44
ent_607eb06e85abcff4,Entity,ent_607eb06e85abcff4,ent_607eb06e85abcff4,曲轴臂距差检测,曲轴臂距差检测,曲轴臂距差检测,检验/试验,检验/试验,"[""检验/试验""]",检验/试验,,{},[333],333,"[""eocc_a29fc10080b537a8""]",eocc_a29fc10080b537a8
ent_61020b67da62565d,Entity,ent_61020b67da62565d,ent_61020b67da62565d,活塞烧蚀堆焊,活塞烧蚀堆焊,活塞烧蚀堆焊,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[340],340,"[""eocc_6bca278556f80d3b""]",eocc_6bca278556f80d3b
ent_6139f0651985219a,Entity,ent_6139f0651985219a,ent_6139f0651985219a,主机振动过大,主机振动过大,主机振动过大,原因/影响因素,原因/影响因素,"[""原因/影响因素""]",原因/影响因素,,{},[352],352,"[""eocc_9956f804ab3d1490""]",eocc_9956f804ab3d1490
ent_615bfb520caff788,Entity,ent_615bfb520caff788,ent_615bfb520caff788,柴油机曲轴,柴油机曲轴,柴油机曲轴,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[346],346,"[""eocc_718f65e319909bf6""]",eocc_718f65e319909bf6
ent_61a92dfa5fe90705,Entity,ent_61a92dfa5fe90705,ent_61a92dfa5fe90705,影像记录设备,影像记录设备,影像记录设备,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[330],330,"[""eocc_205a42c034b615d3""]",eocc_205a42c034b615d3
ent_61f4eecede58b0d8,Entity,ent_61f4eecede58b0d8,ent_61f4eecede58b0d8,启动燃烧,启动燃烧,启动燃烧,设备对象,设备对象,"[""设备对象""]",设备对象,,{},"[350, 355]",350|355,"[""eocc_0068cc7bb1f2de24"", ""eocc_abe99e9f6d1eb79b""]",eocc_0068cc7bb1f2de24|eocc_abe99e9f6d1eb79b
ent_6251d9fced493149,Entity,ent_6251d9fced493149,ent_6251d9fced493149,故障勘验,故障勘验,故障勘验,维修活动,维修活动,"[""维修活动""]",维修活动,,{},[329],329,"[""eocc_fe2a7fa4f718fbc4""]",eocc_fe2a7fa4f718fbc4
ent_627a206a8bf3cd6c,Entity,ent_627a206a8bf3cd6c,ent_627a206a8bf3cd6c,控制管路,控制管路,控制管路,设备对象,设备对象,"[""设备对象""]",设备对象,,{},[346],346,"[""eocc_a52ca951e55a12e5""]",eocc_a52ca951e55a12e5
ent_62e00ac871120ac9,Entity,ent_62e00ac871120ac9,ent_62e00ac871120ac9,机械效率,机械效率,机械效率,参数/指标,参数/指标,"[""参数/指标""]",参数/指标,,{},[356],356,"[""eocc_cc758445459ec5fa""]",eocc_cc758445459ec5fa
ent_62e19b4709750079,Entity,ent_62e19b4709750079,ent_62e19b4709750079,松动,松动,松动,故障/异常,故障/异常,"[""故障/异常""]",故障/异常,,{},"[330, 355]",330|355,"[""eocc_391c495e0dabc83b"", ""eocc_c769e74c5c29b79e""]",eocc_391c495e0dabc83b|eocc_c769e74c5c29b79e
ent_63bfd96f2ed3e6f5,Entity,ent_63bfd96f2ed3e6f5,ent_63bfd96f2ed3e6f5,调试记录,调试记录,调试记录,文件,文件,"[""文件""]",文件,,{},"[342, 346]",342|346,"[""eocc_35ac93a154b6f762"", ""eocc_bcd3f510a342706b""]",eocc_35ac93a154b6f762|eocc_bcd3f510a342706b
