relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
rel_36837b06f4c1edb9,REL_9899E5D4D0,ent_1a3740b03d10b543,ent_d2b1f9bed6258940,主机气缸油混用,活塞环不正常磨损,原因因素,故障损伤,导致,导致,导致,造成,"[""造成""]",造成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[495],495,CAUSES,导致,Causes,导致 / Causes
rel_2b9f16d49628878b,REL_EDD5CAA12A,ent_1a695c3a63940825,ent_1d8a35ef88bbb3ba,底轴后端与轴套磨损严重,轴套,故障损伤,设备部件,发生部位,发生部位,发生部位,发生在,"[""发生在""]",发生在,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[503],503,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_83b3e00ef5144aae,REL_EDD5CAA12A,ent_1a695c3a63940825,ent_1ed3e42b431f0ab1,底轴后端与轴套磨损严重,底轴后端,故障损伤,设备部件,发生部位,发生部位,发生部位,发生在,"[""发生在""]",发生在,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[503],503,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_e20fe786af2e2979,REL_9899E5D4D0,ent_1a695c3a63940825,ent_6530fa44e920d335,底轴后端与轴套磨损严重,调节螺杆承受的弯曲应力过大而断裂,故障损伤,故障损伤,导致,导致,导致,使...而,"[""使...而""]",使...而,,unmapped,null,[503],503,CAUSES,导致,Causes,导致 / Causes
rel_f4e3b6545b668b94,REL_F397DD8B78,ent_1a708332f131c242,ent_8201dacc822abf13,更换链条,链条,处置措施,设备部件,处理对象,处理对象,处理对象,处理,"[""处理""]",处理,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[459],459,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_3b80098b6a64293b,REL_E225E6AD07,ent_1a8063e37d9eb726,ent_f8dab8285ab8b1d9,第 4 缸考比林,主机凸轮轴,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,组成或隶属,"[""组成或隶属""]",组成或隶属,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[510],510,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_1ce028bc00968881,REL_EDD5CAA12A,ent_1adedefa8ff422d3,ent_1d8a35ef88bbb3ba,轴套与轴颈间隙已达 19 mm,轴套,故障损伤,设备部件,发生部位,发生部位,发生部位,发生部位,"[""发生部位""]",发生部位,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[502],502,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_b842f1193e4e9779,REL_EDD5CAA12A,ent_1adedefa8ff422d3,ent_b635bd7371f80f02,轴套与轴颈间隙已达 19 mm,轴颈,故障损伤,设备部件,发生部位,发生部位,发生部位,发生部位,"[""发生部位""]",发生部位,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[502],502,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_f4200a656dad65df,REL_EDD5CAA12A,ent_1b66dea2245a4001,ent_866d3755cd6efd2e,排气阀头落入气缸,第 6 缸,故障损伤,设备部件,发生部位,发生部位,发生部位,第 6 缸...排气阀头落入气缸,"[""第 6 缸...排气阀头落入气缸""]",第 6 缸...排气阀头落入气缸,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[490],490,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_5e883c674f3554ca,REL_EDD5CAA12A,ent_1b9da001ca24735e,ent_866d3755cd6efd2e,第 6 缸排温急剧升高并报警,第 6 缸,故障损伤,设备部件,发生部位,发生部位,发生部位,第 6 缸排温,"[""第 6 缸排温""]",第 6 缸排温,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[490],490,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_612e758953018324,REL_EDD5CAA12A,ent_1bbef28fc1af1760,ent_d29b461ceac390c9,中间轴承油位玻璃管根部碰裂,中间轴承油位玻璃管,故障损伤,设备部件,发生部位,发生部位,发生部位,根部,"[""根部""]",根部,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[500],500,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_527f9e6636ebe9ff,REL_F397DD8B78,ent_1bf2d2b6bb585cfc,ent_c36804f0e8a37b9b,主机于 1540 停车,主机,处置措施,设备部件,处理对象,处理对象,处理对象,对...停车,"[""对...停车""]",对...停车,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[464],464,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_39eb5920cf1abdd6,REL_F397DD8B78,ent_1c03035794dcba5b,ent_c36804f0e8a37b9b,将主机再次降速至约 90 r/min,主机,处置措施,设备部件,处理对象,处理对象,处理对象,处理对象,"[""处理对象""]",处理对象,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[472],472,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_c4487b867fae23aa,REL_9899E5D4D0,ent_1c20283e6a101ada,ent_cfe346dbc881f489,交变应力和扭矩剪切应力最集中,疲劳损坏并断裂,原因因素,故障损伤,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[514],514,CAUSES,导致,Causes,导致 / Causes
rel_03401ec97b57bbb1,REL_EDD5CAA12A,ent_1c3dc82fef24a559,ent_b8c343afc8741d50,影响对故障的分析判断,扫气压力表,故障损伤,设备部件,发生部位,发生部位,发生部位,指针定死,"[""指针定死""]",指针定死,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[475],475,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_a3636e0307283007,REL_E225E6AD07,ent_1ce66297a548e505,ent_41e21b929261815b,叶轮,主机增压器,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,属于,"[""属于""]",属于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[496],496,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_3d4da1b3f0712fdf,REL_E225E6AD07,ent_1ce66297a548e505,ent_c3b385372874cffa,叶轮,增压器,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,属于,"[""属于"", ""属""]",属于|属,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}","[488, 498]",488|498,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_25701dd7b3561f52,REL_E225E6AD07,ent_1d8a35ef88bbb3ba,ent_41e21b929261815b,轴套,主机增压器,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,属于,"[""属于""]",属于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[496],496,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_3258e970e023f12f,REL_E225E6AD07,ent_1d8a35ef88bbb3ba,ent_a385d3fce78c2bae,轴套,转子,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,在...上,"[""在...上""]",在...上,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[498],498,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_834172a75135d60a,REL_9899E5D4D0,ent_1e03d0216904783c,ent_0288a87acf74c72d,透平严重喘振,剧烈敲击,故障损伤,故障损伤,导致,导致,导致,伴随,"[""伴随""]",伴随,,unmapped,null,[485],485,CAUSES,导致,Causes,导致 / Causes
rel_af936b508da03206,REL_9899E5D4D0,ent_1e03d0216904783c,ent_0cef80e1e193c8d4,透平严重喘振,发出呼味声,故障损伤,故障损伤,导致,导致,导致,时而发出,"[""时而发出""]",时而发出,,unmapped,null,[485],485,CAUSES,导致,Causes,导致 / Causes
rel_346063c3e4f58351,REL_EDD5CAA12A,ent_1e03d0216904783c,ent_3ac33003b96cc2ff,透平严重喘振,透平,故障损伤,设备部件,发生部位,发生部位,发生部位,透平,"[""透平""]",透平,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[485],485,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_98c53fa03d29902c,REL_9899E5D4D0,ent_1e03d0216904783c,ent_d4828ddb82bc2a52,透平严重喘振,冒黑烟,故障损伤,故障损伤,导致,导致,导致,并,"[""并""]",并,,unmapped,null,[485],485,CAUSES,导致,Causes,导致 / Causes
rel_3d888d5195206cd4,REL_FEA281029C,ent_1e4e673cba06b695,ent_c36804f0e8a37b9b,注意防止主机超负荷运行,主机,防范要求,设备部件,适用于,适用于,适用于,适用于,"[""适用于""]",适用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""防范要求"", ""target_entity_type"": ""设备部件""}",[514],514,APPLIES_TO,适用于,Applies To,适用于 / Applies To
rel_3ff8191b206b72cd,REL_EDD5CAA12A,ent_1e5f57d427aea600,ent_31955d9f73213bbf,轴承座有明显扭振现象,轴承座,故障损伤,设备部件,发生部位,发生部位,发生部位,发生部位,"[""发生部位""]",发生部位,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[499],499,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_6a2d2b8e7f7ce744,REL_9899E5D4D0,ent_1e765c0b54ec2d5e,ent_9cb657cd9c058402,封掉一只缸后第 6 缸负荷增大,排烟高温,原因因素,故障损伤,导致,导致,导致,造成,"[""造成""]",造成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[491],491,CAUSES,导致,Causes,导致 / Causes
rel_4ebca78c1a0ab3eb,REL_9899E5D4D0,ent_1eaf69d0f3a6a728,ent_04ee399e95bfb166,混油,断令,原因因素,故障损伤,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[507],507,CAUSES,导致,Causes,导致 / Causes
rel_b80eb1bd60486830,REL_9899E5D4D0,ent_1eaf69d0f3a6a728,ent_19a7d79d26e65168,混油,缸套异常磨损,原因因素,故障损伤,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[507],507,CAUSES,导致,Causes,导致 / Causes
rel_0e3747942b241b2b,REL_E225E6AD07,ent_1efa35d68473ffad,ent_8a88cec87f2028cd,凸轮轴箱,No.7 缸高压油泵,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,下部,"[""下部""]",下部,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[464],464,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_fadfd2eae155daec,REL_E225E6AD07,ent_1efa35d68473ffad,ent_a9c6758f89b2121c,凸轮轴箱,排气凸轮,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,凸轮轴箱...排气凸轮,"[""凸轮轴箱...排气凸轮""]",凸轮轴箱...排气凸轮,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[492],492,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_a7591643fe362256,REL_E225E6AD07,ent_1efa35d68473ffad,ent_c36804f0e8a37b9b,凸轮轴箱,主机,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,主机...凸轮轴箱,"[""主机...凸轮轴箱""]",主机...凸轮轴箱,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[463],463,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_b0d74e2dc728cf24,REL_E225E6AD07,ent_1f1d92d3f6764eba,ent_83f7d83e2c3a6b8d,第 5 缸前部主轴颈,主机曲轴,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,组成或隶属,"[""组成或隶属""]",组成或隶属,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[510],510,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_e3685ae2011c1627,REL_9899E5D4D0,ent_1f53d690aec07040,ent_072ddfdc9f382cf2,活塞环断裂,燃烧恶化,故障损伤,故障损伤,导致,导致,导致,进而造成,"[""进而造成""]",进而造成,,unmapped,null,[461],461,CAUSES,导致,Causes,导致 / Causes
rel_dd88efac8fa76a74,REL_EDD5CAA12A,ent_1f53d690aec07040,ent_6aeaf426da81f3bb,活塞环断裂,No.1～No.6 缸,故障损伤,设备部件,发生部位,发生部位,发生部位,发生在,"[""发生在""]",发生在,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[495],495,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_a97468b413d98120,REL_F397DD8B78,ent_1fa1b64361892bb8,ent_d2643bf492ca1cc1,对起动阀平面研磨后装回,缸头起动阀,处置措施,设备部件,处理对象,处理对象,处理对象,处理对象,"[""处理对象""]",处理对象,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[489],489,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_edb3437c04d38741,REL_F397DD8B78,ent_1fc85de200849de7,ent_e43190dd2b913b2e,换轻油后停车漂航吊缸检查,活塞,处置措施,设备部件,处理对象,处理对象,处理对象,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[484],484,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
